project_scale_tier,project_complexity_tier,planned_budget,planned_duration,scope_variability_index,stakeholder_multiplicity_index,financial_uncertainty,technical_uncertainty,environmental_uncertainty,planning_maturity_score,contract_type,contingency_buffer_ratio,team_experience_score,supplier_dependency_index,regulatory_complexity_score,cost_overrun_pct,schedule_overrun_pct,log_planned_budget,log_planned_duration,complexity_x_uncertainty,scale_x_planning_maturity,stakeholder_x_governance,scope_x_technical_uncertainty,composite_risk_index
large,low,42769643.686522834,625.5153940306618,0.26247480449777644,0.5398644518931373,0.4216041439293815,0.1970628101816641,0.2076694857274205,0.7684299209999137,fixed_price,0.13330655144318979,0.8334730739072709,0.556438076852023,0.16455538174176604,-0.008820911041038212,0.09363709151364481,17.571339149247716,6.438575940364577,0.11050036077811833,9.224968577762704,0.1250164537742321,0.051724022576214716,0.27544547994615537
medium,moderate,6881042.795962167,147.897994280544,0.5374078506834009,0.2534340702197003,,0.3880306934469272,0.2863555881171661,0.895691719706885,fixed_price,0.033756917226078625,0.8116961489875486,0.205659995115075,0.3087604577058743,-0.11030616130033359,-0.11325942077691711,15.744280767604627,4.996522808303257,,9.28868301150382,0.026435272032301494,0.20853074096450278,
medium,moderate,17093722.29825085,166.3148081206725,0.19456640125474262,0.27997415419911564,0.6209560425213828,0.5021611671539543,,0.7847962563249153,target_cost,0.3611169318411725,0.6429974430267996,0.5923193933160791,0.31351186570206757,-0.07411714404780506,-0.012099107644610814,16.65422183700757,5.113882426856849,,8.54176336678561,0.06025148611591511,0.09770369114302616,
large,moderate,,242.40777845301764,0.2852694618907307,0.3095126104656072,0.6439965228826597,0.4573972900486971,0.5522348993878501,0.7551083010610463,cost_reimbursable,0.07947485169520564,,0.2584671469497863,0.3861385760358396,0.029485002573995226,0.07411050822484859,,5.4906213430079385,0.16392478540352676,,0.07579706901995312,0.1304814788024703,0.551209570773069
large,high,16715914.361655386,260.1934776607217,0.7186222534713143,0.6305275682985565,0.9031604944686527,0.12366081760115519,0.515742823752596,0.6295088349178773,cost_reimbursable,0.2046085358841626,0.1912294437647438,0.36889526078540896,0.30997074683289244,0.1352716679324864,0.2161722404546397,16.631871779400626,5.56142549912596,0.34685835481889843,6.985438356395685,0.23360489339532986,0.0888654154106473,0.5141880452741345
medium,high,9038762.375008585,325.24186956079114,0.2020211999338331,0.4926813443471308,1.0,0.26014869901318777,0.22602880580039078,0.7006541205614867,fixed_price,0.28166494870150965,0.6515225955109882,0.2185805719441621,0.324450438143593,-0.008828071817454437,-0.05025385273365115,16.017032817576553,5.784569119572996,0.1720752156411879,7.637691116052561,0.14748213030654087,0.052555552335869775,0.4953925016045262
medium,moderate,17285892.95650073,109.76110041211699,0.2759450867870041,0.4760647825072544,0.5104853428762809,,0.46913919325519643,0.5840522196422275,fixed_price,0.32133321174879254,0.6991140380631458,0.5456487980066215,0.39859400876223855,0.07112386357369,0.049327367569614804,16.66540129077877,4.698306189547918,,6.238760386836031,0.19801808959039818,,
medium,moderate,8570377.844258433,112.52241781500811,0.14006041385184262,0.3953462295609936,0.17277173619462013,0.6246998841302744,0.39703182325574865,0.4933217187781388,fixed_price,0.26410632862472366,0.9609429462263047,0.520741346836829,0.32817936787326657,0.015183546399707508,-0.04426489878210235,15.96382237878041,4.723152471259691,0.10659084654543105,5.102666994670956,0.2003133480815076,0.08749572430448437,0.39816781452688105
medium,low,9749105.7273419,312.42372974311246,0.30960505891405443,0.2271665228300408,0.044425043528652036,0.14520747270686712,0.47927647411989144,0.4600325142318885,hybrid_other,0.24022126088536044,0.82296002222855,0.324106926778234,0.7121726600574891,0.02644512435946707,0.014069334845617414,16.092686118494843,5.74436037456575,0.059841889465986585,5.022875700800655,0.12266253618322143,0.044956968142170546,0.22296966345180355
medium,low,7341980.513117606,210.57025920022815,,0.25451566080700244,0.19603385179916263,0.49061556208454254,0.19164882446336695,0.9158807567263283,fixed_price,0.2460735367687316,0.3511738020707841,0.27297418209394325,0.30871375375207605,-0.11227550639839795,-0.14487827023664437,15.80911918886999,5.349819370355345,,9.689532329574593,0.02140966478838355,,0.29276607944902405
medium,low,4266365.295501031,383.04332374726505,0.2078639353991671,0.024905600417763102,0.43953773757355374,0.13838433029379266,0.1134197721225684,0.9186695010215482,hybrid_other,0.41531369465788903,0.7491425193367289,0.4731807719332834,0.6628379665258742,-0.08194792195487531,-0.05859862167791018,15.266272803860101,5.9481480996170095,0.026820553197545817,9.74452073292921,0.0020255849093346106,0.028765111492445917,0.23044727999663828
small,low,1536669.6364481337,83.0817069677294,1e-06,0.5240884013004519,0.38778292966282485,0.16329306605132088,0.3506213526194601,0.8038104433638567,hybrid_other,0.1583103402907768,0.7312039030038445,0.5032407582485946,0.2705349464414559,-0.15000000000000005,-0.16442134973529382,14.245128058915522,4.419824544869658,0.07876167057372743,7.501541913906968,0.10282067108928082,1.6329306605132086e-07,0.30056578277786866
small,low,1055797.4811155738,104.63859439979817,1e-06,0.15968586752335281,0.15579176559484198,1e-06,0.2089363889604241,0.8533643614482986,fixed_price,0.047280446787931724,0.7246992945727012,0.40812570433976075,0.25060958134107436,-0.15,-0.1799999999999999,13.869806945609737,4.650512454895027,0.009707076030895209,7.9022902695151425,0.02341563915196923,1e-12,0.12157638485175537
large,low,15173648.299220325,229.46011475762842,0.5367768842588487,0.4256825411143407,,0.6431038042026745,,0.618617323268861,hybrid_other,0.1046606582657989,0.6102578407310324,0.46070211294491775,0.5038847020861362,0.06243756606539045,0.05188566155979249,16.535070816756026,5.435729222491278,,6.7957587551772765,0.1623479469679004,0.3452032562749244,
medium,low,8965634.5026208,173.6984009619879,0.0986790141253271,0.5702190546221986,0.10428941826483956,0.12272075619168867,0.2821146264305446,0.5411838737449848,target_cost,0.3579557856309373,0.44979771530276225,0.6309163429486963,0.5598121860391297,-0.059677056709964635,-0.039666564399307554,16.00890943804627,5.157320467459078,0.05675876601080526,5.727411146419163,0.2616256977585541,0.012109963233710469,0.1697082669623576
large,high,16451832.86468166,146.98952431649155,0.5065937647587008,0.21203613402898802,0.689911104749783,0.25687128587433194,,0.7247891080472205,fixed_price,0.20939025757684687,0.452277701123895,0.7558606984261701,0.16421536246159607,0.00997120253469428,-0.012728908144784414,16.61594744931426,4.9903613210862785,,7.830008630945722,0.05835465357233689,0.1301293917694863,
medium,moderate,8590505.016956462,215.72011911910184,0.3009977182719933,0.5775866029433295,0.21723782842351025,0.1810829485554483,0.1887558725191979,0.7042575390136607,target_cost,0.16886599085065263,0.6482123202471965,0.0877639134531204,0.6381907802092603,-0.08218109090645906,-0.020926397868291965,15.966168083496148,5.373981822662003,0.08596605660011729,7.514480727546772,0.17081688338719986,0.05450555433315468,0.19569221649938548
small,low,1007570.1204523941,113.22643162081677,0.2356260987315804,0.4147934144074171,0.25516609389619777,0.11773142915829483,0.08614874671709835,0.7197359745475458,cost_reimbursable,0.18325624340051921,0.5571199784088574,0.1736542860950185,0.19110514609012463,-0.11130204172944609,-0.09444514199545609,13.82305216884503,4.729389633396935,0.04976210854885185,6.676429890386624,0.11625167205299074,0.027740597350662442,0.15301542325719697
small,moderate,2313146.2538723373,97.22016365992822,0.188870023281461,0.2680624943171505,0.15946923186802547,0.23004281674595803,0.40859832481947234,0.903444342843849,fixed_price,0.06161671372904712,0.9045579095558922,0.6605387131930938,0.1909966686763522,-0.15000000000000008,-0.15352514216749322,14.654119170460712,4.576978135013632,0.06078043037575282,8.68711303365519,0.02588295029770946,0.04344819215454196,0.26603679114448525
small,moderate,1537833.3438007818,85.10231769438707,0.1990250790153344,0.3825277374891086,0.29575970009682895,0.6126282028428663,0.21007942402724808,0.6669903343808106,fixed_price,0.08530115300034738,0.7075764647471595,0.355081270265364,0.5690460810396297,-0.11954565155661474,-0.09012435772646546,14.245885064139259,4.443854270160133,0.10840797069430362,6.23293774403727,0.12738543395131313,0.12192837647782379,0.3728224423223145
large,high,61309175.8617718,208.950713807608,0.6987149878899348,0.7752636245337167,0.3424644408288736,0.4490878998827298,0.4247986446547153,0.5554643255134817,target_cost,0.1017017500490405,0.7788521001670317,0.28365033971144615,0.5708449351894002,0.12298680723260665,0.14424638104006623,17.931440077498333,5.34209840505276,0.29881255627173126,6.463810177761151,0.3446323382369586,0.3137844465280778,0.40545032845543955
small,moderate,2346261.6346561844,133.09792890185605,0.4890480863561792,0.16041165070779692,0.472064686297859,0.24264940539629654,0.5670558615374881,0.7365322897464558,fixed_price,,0.4962694692344982,0.36717125997039013,0.6969545786639278,-0.07293485514387717,-0.103161470889692,14.668333825701113,4.891085164813104,0.13874299613372135,7.203071827596873,0.042263290309974576,0.11866722736452356,0.4272566510772145
medium,moderate,13833546.476542618,102.67452213893183,0.31908361992363654,0.4723200758388254,0.3886115879307904,0.49601690857575215,0.12042978713190533,0.7027396632042439,hybrid_other,0.17060320959826208,0.6104205122161597,0.06455075513303353,0.7474205153126778,0.0019873492674847234,0.02776662026069541,16.442607104356956,4.631564005718637,0.13256780668802406,7.404827954101564,0.14040202481924632,0.15827087073168247,0.33501942787948263
large,high,19916591.926549915,366.77858846859493,0.3610786887118347,0.26239816200141114,0.3148187763333001,0.48658398399483466,0.39674479943476404,0.7140777666697035,target_cost,0.14703517468612137,0.3462601254846543,0.23284972083874947,0.707518351368924,0.018489239772985507,0.005128091059316122,16.807063707458898,5.904758364819697,0.12450287787512208,8.109003591186188,0.07502546850120842,0.17569510688903525,0.39938251992096624
large,high,30376946.410407282,685.2478227866524,0.5104243372648691,0.17529106353434884,0.6530128316087046,0.6383435792141082,0.15393216300559945,0.5326406221493966,cost_reimbursable,0.0687569913079313,0.4711248076537939,0.2756956284862122,0.5879508506519767,0.17190412293355573,0.2662055528705935,17.229194536926965,6.529780557923783,0.16517610561221333,6.32749763807666,0.08192392239618387,0.3258260983676457,0.4817628579428041
small,moderate,1190441.3489271046,180.22545509881104,0.0611887201515353,0.23487342797327088,0.05848429392987736,0.7007279862243347,0.2789447977460088,0.8458548034469625,cost_reimbursable,0.05712320103435542,0.6379723459721798,0.2285065588646685,0.6532232472611813,0.0041659503516245575,-0.12243400331752236,13.989834677779536,5.194208595457719,0.05122650242901853,8.11345757610106,0.03620461072002553,0.0428766486514297,0.34605235930007366
small,low,1599058.0159014,54.48627433748227,0.21993220021962573,0.14128704419229401,0.4577576651519242,0.056071939648139266,0.09997716801517836,0.8022918083850568,hybrid_other,0.10122269531178243,0.28396274949897976,0.2061998122884174,0.22595921579818637,-0.14999999999999997,-0.17999999999999997,14.284925273772902,3.9979488229317384,0.0369531364485401,7.334100060760739,0.02793360600587902,0.012332025057397335,0.20460225760508063
small,moderate,1730127.7439350802,80.26268161357633,0.510964358122477,0.5780859710096147,0.3563645575959589,0.11141499855008044,0.3548586061144388,0.6943599376356624,fixed_price,0.06331817404112533,0.7790179132570091,0.31490435148925516,0.34518244767840395,-0.048519150428151185,-0.07520828998079668,14.363705804172794,4.385304775862679,0.1493157268943988,6.509280908541903,0.1766862322313273,0.05692909321935856,0.27421272075349273
small,low,1359399.6483885334,117.7519503477424,0.10326660876743032,0.20058260671750172,0.2683686213065956,0.13877465239840597,0.3415735418448387,0.8260004964059418,target_cost,0.19274138513077524,0.7235046768291272,0.5331742573395001,0.28522318298936694,-0.15000000000000008,-0.11825930457914957,14.122553725242687,4.768580296222135,0.03791616950419926,7.802043039700559,0.034901273998447516,0.014330787736062325,0.24957227184994676
small,moderate,1053826.6368629488,96.72648286439471,0.6124168944051704,0.26840914584658193,0.3955860492423197,0.2193109288312865,0.15532071456634097,0.948770918231694,fixed_price,0.3051607789630499,0.5488004740583968,0.4078133471953043,0.20119483697681653,-0.15000000000000002,-0.1799999999999999,13.867938513400238,4.5718872311942595,0.11307130005664766,8.747585201865675,0.013750354079935712,0.13430971794396984,0.2567392308799824
medium,moderate,3488460.1941368794,93.71307425863834,0.3074443928649367,0.3538215088418928,0.18804753244766884,0.5084632190468982,0.3012319343112374,0.9380227573243303,target_cost,0.12991066709232474,0.5646698319861225,0.3422485631824932,0.5145526947854008,-0.15,-0.17999999999999997,15.064970991700621,4.5402377126870315,0.10996220280012817,9.195065963404334,0.021928881517365613,0.15632416567402493,0.33258089526860146
large,high,8739215.46464534,348.67016193943243,0.5742735809234254,0.6062902996992826,,0.5132640340557385,0.3623176912890186,0.6587276711469985,fixed_price,0.2143700836926153,0.8654813598140955,0.5712500229341365,0.31258082204550647,0.027813521952304947,0.03811009845678012,15.983330979832154,5.854126380589396,,7.1924687154011835,0.20691010253935843,0.2947539747963919,
medium,moderate,4200439.997089053,,0.44970557638092956,0.5309786374896973,0.21795294740369958,0.39311184256241216,0.5039368696844686,0.7069640845172908,target_cost,0.18429757586914944,0.6355111774186023,0.24713869918584455,0.23768999063993237,-0.0929937170657014,-0.03381838820789969,15.250699838978203,,0.18224408767647893,,0.15559581113855506,0.1767845877416988,0.37166721988352674
medium,moderate,10082348.970722698,352.7396196756878,0.2775818724774091,0.15071346074123482,0.1295488997953178,0.11481684199118689,0.5471590726901916,0.913078593959994,target_cost,0.21526009311437624,0.6258701182432548,0.17502842478114342,0.24429878323929835,-0.1381360450844331,-0.09083990839433052,16.12629682626936,5.865730163441512,0.05650106402785367,10.040224541047722,0.013100225916783372,0.03187107399185647,0.26384160482556546
small,moderate,863527.2756189483,89.90095092007176,0.060785885722957025,0.42873644888741835,0.07762223077941958,0.10297768995777225,0.23583856052235908,0.8481370531520815,cost_reimbursable,0.2851811823159093,0.605749174802082,0.2338291120251864,0.18130293477339365,-0.08953842721929593,-0.12199130869156419,13.668780763353093,4.498708518953021,0.033975989594629066,7.704260411533566,0.06510918054915532,0.006259590093787243,0.13881282708651696
large,moderate,,476.84970344980235,0.3171910632657528,0.27866220140048864,0.16795488774568915,0.43618011719362715,0.5737494203205105,0.3630214568064943,fixed_price,0.23566942153005468,0.6869331339126766,0.3051806166533223,0.38443844676481215,0.05996211741677543,0.21976529102988557,,6.167201354130636,0.11697438003176452,,0.17750184309117856,0.13835243514802725,0.39262814175327554
medium,moderate,18462777.88522842,98.8066231806123,0.33893448015602257,0.1775607102964062,0.2732759877472879,0.361686354436556,0.31764463400624654,0.4142496733651109,fixed_price,0.04682632003190622,0.5210906123274517,0.5052112595169476,0.3278436464923658,0.03402029094324416,0.04304145365890031,16.731267257041118,4.593164638748009,0.08200282026560217,4.416819473763599,0.10400624405364285,0.12258797652048103,0.31753565873003015
