project_scale_tier,project_complexity_tier,planned_budget,planned_duration,scope_variability_index,stakeholder_multiplicity_index,financial_uncertainty,technical_uncertainty,environmental_uncertainty,planning_maturity_score,contract_type,contingency_buffer_ratio,team_experience_score,supplier_dependency_index,regulatory_complexity_score,cost_overrun_pct,schedule_overrun_pct
large,low,24497566.48776357,260.70629684343595,0.2490153931304433,0.1322120239951074,0.3533636609800272,0.3077536730211808,0.19195796969844603,0.636477681389509,cost_reimbursable,0.17495397927015782,0.33900009684444843,0.8365875866004475,0.270388557435614,0.06255450284206267,0.10660531286706833
medium,high,3572470.6478867293,326.86836333804706,0.6127440896384049,0.4391190636547097,0.258871759053137,0.542749678417007,0.3204492760880001,0.8703262801197988,fixed_price,0.012222043722714106,0.20604747786121894,0.0709357551645288,0.41092281093351496,0.01947945834611531,0.03794551041762957
large,moderate,19402699.330829743,389.4977593241232,0.15251306811386367,0.5199542055060945,0.6340918663656411,0.5406528000057781,0.22183950023308524,0.8146854014696264,target_cost,0.5463432994871408,0.6681908247663917,0.7824915889113764,0.3785272884437859,-0.005078427039197273,-0.03679350973476363
medium,low,5264812.485209369,131.0894204564577,,0.07652827176583415,0.20965771894051047,0.07361784083128496,0.08355311446017041,0.8717210081987248,fixed_price,0.13961682540804768,0.7703242328347715,0.23316795983980063,0.3870403552581595,-0.14999999999999997,-0.18
large,moderate,16445043.512399435,290.8073105118823,0.26934537993049107,0.20181823071477298,0.16560471046853215,0.548759675455633,0.5112601690124935,0.5790598596303479,target_cost,0.23641011853893693,0.647452017472736,0.21468206147915603,0.5311044562649839,0.008274549418540162,-0.015815202210446154
small,moderate,2492409.478678482,98.36397858421186,0.09181110408656648,0.517034814911394,0.21892810463656573,0.4711051458677157,0.36905557955220236,0.7951778881642215,target_cost,0.24256458138019912,0.9670076262299736,0.5889328989956091,0.21377533145708272,-0.15000000000000005,-0.10406731273419692
medium,low,13554735.015330441,120.64083510244195,0.06866401735033316,0.046966019719775765,1e-06,0.0904906397242937,0.10404170182851027,0.5953252241523548,fixed_price,0.05362929448147392,0.5535780350657468,0.23402095607464524,0.46082115542128665,-0.07653829238880089,-0.11263777658200998
small,moderate,1236515.047363289,73.13798869091008,0.14277470104618134,0.4631786820000495,0.33869229060063755,0.5400960546911028,0.5260134527029287,0.5490407472426642,target_cost,0.10061016515638076,0.6122042012788318,0.2923088767055607,0.48893295116602514,-0.11229885337468186,-0.10485190360887016
medium,moderate,8430693.114507709,245.7241605257085,0.522970151653455,0.3350796153836858,0.18092110880761927,,0.03156914494085732,0.8073695704493287,cost_reimbursable,0.3792171268192727,0.8902984194137806,0.20143397708276664,0.47971064957811604,0.04249790357278967,-0.024055831033641593
medium,low,4249288.892309511,138.668507811706,0.06078939269908569,0.28051590896402356,0.19717758784652115,0.1568098474209138,0.16141529418664666,0.7688857555777877,hybrid_other,0.2557100703109507,0.5852147846540241,0.5714807632674681,0.6300644871608647,-0.10777977797666644,-0.015187156439634246
small,moderate,1692031.5594162757,64.2075911031257,0.0808602326138583,0.3786759952526196,0.1489720235386274,0.4649540973158411,0.4911304803769101,0.6574241089220615,fixed_price,0.04634696550442603,0.6493772957843195,0.19853296063796438,0.5486907417945445,-0.09084982143439187,-0.1490762264436902
medium,high,5081050.64893927,161.2158035813288,0.28816774072380014,0.14338440057254986,0.5333242799452496,0.6284872915506442,0.646248772531809,0.8111457788574252,fixed_price,0.65457892450352,0.6877695643731504,0.32412761099106296,0.3185576853779154,-0.11179810325342028,-0.039060989892885783
small,high,2711427.311115127,104.29296408057233,0.6705326656789502,0.4443120656576431,0.21850690036758563,0.6365339731035011,0.19947130100313903,0.5872675956296468,target_cost,0.21723276618999168,0.20810256670387078,0.1049148159341868,0.5980159072740695,-0.002703112014934688,0.024690780666368314
small,moderate,1393083.438797128,45.191920023765974,0.3021927905228928,0.22292039615193196,0.27636317346200306,0.6425850989484969,0.2567720124921486,0.5334425526977441,target_cost,0.17750229407639992,0.7983940542346342,0.23173665374975688,0.35351980582894915,-0.11619929317328698,-0.10645861355304047
small,moderate,3355339.1631533075,97.87600836846529,0.27601176864991545,0.4608600812484336,0.7470100036391302,0.5974931498274727,0.2935974747031692,0.6725071230796956,target_cost,0.039511205312872874,0.5468450867734816,0.0809717272736528,0.29502685903793074,-0.050614286063003604,0.004824948202262643
medium,low,6402667.111527419,232.10549165748083,0.4318796935614348,0.30754192975626415,0.3218317437668162,0.3336141089928188,0.06828001201851866,0.6177187435022142,fixed_price,0.05626046564822973,0.5720810691069801,0.356429871045353,0.13184561114346888,-0.035115087151798924,-0.05884249106404056
small,high,1414385.997714642,119.1629345136258,0.24485262606998773,0.3769957601779414,0.2818359101419864,0.8467976906766287,0.5525244973232559,0.33072807252147385,cost_reimbursable,0.22822007716922943,0.5002994480640086,0.5174851919340105,0.3150381713078608,0.0852171347561494,0.1576224317327527
medium,low,3791534.072306285,400.18144072648397,0.17068640828434772,0.1938323827995065,0.06643802502423476,0.5950832492059099,0.25759566628126246,0.6782196203326925,hybrid_other,0.054396020462505676,0.5826459620223855,0.32487963256426555,0.121959756563929,-0.05827074830710758,-0.04811404880304358
small,moderate,2261788.30863723,164.09471521650943,1e-06,0.48779340641957647,0.2317960618161939,0.6492873544110459,0.26588192217566875,0.7482580233517406,cost_reimbursable,0.3505252321315926,0.369923769275143,0.6432182040268781,0.5922558795555685,0.013711805998667352,0.0027385927565696713
large,low,46993204.73699136,533.561110140763,0.2964767471950582,0.664797849327962,0.5004314991075298,0.3475610946449234,1e-06,0.6456544819367278,target_cost,0.216386189018751,0.5535195916871302,0.3535504266171244,0.4776630194574767,0.06408761984815499,0.0925578065052721
large,high,34008704.12179019,916.016497026059,0.4387536148255736,0.6094794392640963,0.6558516984071567,0.8505741274666363,0.7459879390044434,0.3075759794829824,hybrid_other,0.19997948292248696,0.6596217801475562,0.20296467502008725,0.6478587845710664,0.24169692976806215,0.26866394978220337
medium,moderate,23305325.776964672,222.12993528028102,0.44021048931321327,0.46549721725644205,0.8033365022748993,0.11729133245572931,0.24601804449622777,0.549970721734092,target_cost,0.2621535817155791,0.506707251937497,0.38397319804330915,0.5577404610745204,0.05649768909135402,0.08476351488242416
medium,high,15301929.282133922,175.07738622399623,0.23566762187428034,0.19531564861108192,0.3013882652099437,0.3073267128721495,0.4812553227335076,0.5417772104343074,target_cost,0.09833661690765252,0.7169225640631719,0.19481163283980965,0.21951014822683346,-0.04602516005405331,-0.06546145055672305
large,moderate,25142886.268360704,441.1990425940321,0.6767102749268218,0.35767108627575545,0.1718552223246244,0.275580589892616,0.21210890616395753,0.776374603166652,fixed_price,0.3560687233442322,0.3745459004222931,0.26498220164330644,0.2678369658178051,0.016417835324225322,0.04023574282044812
large,high,25005984.505868144,238.96221104358114,0.8098745988231979,0.60100386227103,0.5403935534430655,0.23760708769690336,0.72362884167687,0.451435929866794,fixed_price,0.2908243900300336,0.6193969317667329,0.3712148179858781,0.46969353724296853,0.1319062439032386,0.17880206701370369
medium,moderate,9288078.871918049,171.24144638840588,0.20829291812285095,0.1923276218198502,0.11926018291409364,0.2554248308936736,0.15083754247077827,0.7662501646399531,target_cost,0.08442433244787517,0.45731333976461946,0.3644239856803917,0.2853223083515253,-0.10259728022831455,-0.10317191149928448
large,moderate,19081503.60510882,230.65173743875545,0.1576908686036496,0.26950423303550425,0.574417215151369,0.44571624260820863,0.1304819496039083,0.7901842887051934,hybrid_other,0.08195185779515345,0.6594193549944748,0.13129546816289342,0.29012650222694125,-0.004064611143123026,-0.06207850989729197
large,moderate,54106772.42275002,350.44151223140926,0.3130369727210371,0.6052828600129249,0.6466338846019165,0.025450951284348013,0.10415719361505285,0.46668816290209003,fixed_price,0.2433975710368763,0.5064726416189811,0.08306511160207752,0.6671061550680196,0.10262585871298406,0.10372492900036145
large,low,35606268.84097461,230.26627686874141,0.474866264784819,0.23613574745015709,0.20062251196732483,0.20449335230985322,,0.5727203435566997,target_cost,0.06859237642689192,0.6548516964538122,0.5459018855637673,0.6318953502103869,0.06767211816383126,0.016934361237537016
medium,moderate,8313228.786328618,124.61495211232585,0.5487504759591423,0.671023907912651,0.2831258378706125,0.8460844465485557,0.7197455846562341,0.9118426279381038,fixed_price,0.10025341159215184,0.6440154046760308,0.32519563934493795,0.3270440041748345,-0.04496096257973341,0.004657428724839968
small,low,2834045.933867095,117.376805207786,0.3649710676618505,0.7100818920975078,0.22285225867949987,0.1986311861870964,0.2435016562333901,0.9078004457580755,fixed_price,0.5214884400931625,0.47716860122283544,0.3678813301188825,0.23265393305261886,-0.12449953739909023,-0.10969748645977455
small,low,4856708.67627988,94.15246380447813,0.3984180688570972,0.5135917892407735,0.24505729490827033,0.331033293103285,0.12286905339615167,0.9211113012420753,fixed_price,0.17586922112424083,0.7734008494362118,0.025159529158966548,0.5045997467350684,-0.15,-0.14890173185336997
medium,moderate,7951703.839787503,75.86773883178056,0.12690126970609766,,0.45867089139715506,0.7722605341726091,0.16401900739180378,0.8433230171527952,fixed_price,0.20520478394288655,0.6729523959538208,,0.7421027384862104,-0.13801853054995794,-0.13769199647819313
medium,moderate,6860006.911074901,91.63169539958012,0.10140630320578398,0.6699302463478506,0.1653387705468637,0.4083544895376582,0.24375183055065944,0.743963128507093,fixed_price,0.3034529741474324,0.7887726314824697,0.4857961452272996,0.47599760139362146,-0.11321569149495185,-0.09960811699458391
medium,low,15943060.340195939,103.65762524438067,0.07584080962968072,0.06376336149283807,0.4521314731903454,0.07638406913369468,0.1289090739590476,0.6630946594016149,fixed_price,0.19192149367670863,0.6013718931720569,0.4606280228476578,0.23631023903944645,-0.02163147868044147,-0.03519995534077896
medium,moderate,12032552.174910065,115.21630071967118,0.4489246724032158,0.39232377911254984,0.6103920069987924,0.7015912864062704,0.4362646383614064,0.8279339048662319,target_cost,,0.3754324655177238,0.3593567219070346,0.49568415835794705,-0.017970189396771023,0.009684970364011673
medium,moderate,6156940.148753432,193.59519044506453,0.47283764284096197,0.3075200671083345,0.267237819030479,0.39497592515170743,0.38607831338985327,0.679877989318737,fixed_price,0.33054885148003804,0.8554503210672514,0.23911845936683876,0.12479490217393949,-0.09803023035147379,-0.06887014501284099
large,moderate,29582601.322065413,326.2211543128429,0.5076642311738674,0.356732876117657,0.404339117343006,0.1363563997963037,0.11715324343295169,0.8782632512227398,cost_reimbursable,0.46865523397876063,0.6456062164302265,0.1614668252185768,0.49516430738946116,0.022770475507468066,0.09864711579964554
small,low,2194792.5204003933,152.33952526893526,0.15295982345172443,0.42018850595701207,0.2976083314596005,0.28984292868573647,0.21992123357835053,0.8571271047528715,fixed_price,0.041040527494083316,0.7517840106969956,0.3131226108338127,0.4804949295364467,-0.11805198637229997,-0.06739652259861796
small,moderate,2393201.892295795,134.44036652693396,0.02246029336106116,0.18281295072405288,0.6517099513752775,0.09581355731115616,0.4379319093748277,0.6204544454191951,fixed_price,0.3962991154792023,0.9472727318714576,0.10184786172098295,0.35454471455014197,-0.11943145736477648,-0.15530501836579297
large,low,14571353.606261339,458.86735550722807,0.17889043084785058,0.5093804081260651,0.3402487798121207,1e-06,0.40589848698664016,0.6627182172688271,fixed_price,0.35220246025857166,0.39724017277858154,0.08030900233233645,0.5679542844247869,-0.033912495731464765,-0.02315246313649769
large,moderate,13228815.542706888,381.2130772154374,0.49091915208615494,0.5301536844434854,0.10982819477178671,0.4474482107126363,0.36115529572534194,0.4371488167262073,cost_reimbursable,0.14820664062051464,0.7169409440041389,0.13809007071283474,0.7339436472417359,0.14784613791543033,0.12474947325176806
large,high,18597862.05056158,325.01512627672474,0.33457441560262935,0.47528346133640326,0.9279287825699974,0.2888061914551727,0.13594833193185224,0.7090868160908925,fixed_price,0.35973087017725647,0.7799568054345275,0.5679194028550713,0.27082240975318805,0.04031289309282185,0.12391295556379982
large,moderate,17864677.721780844,463.93325593646557,0.29057720994952685,0.10049593321965761,0.26057816207153095,0.6838293661302068,0.3411605267222514,0.7025416042997719,target_cost,0.22837763550613835,0.8034823689766385,0.5530145540680655,0.6375982524808895,0.03233322276937511,0.016004970607733635
large,moderate,21109030.923569676,431.7147704945888,0.4763043584095377,0.2518565495779203,0.19144314598812098,0.3766762367483463,0.5137655068754108,0.3357767136435985,fixed_price,0.15335106123362416,0.7464802495322443,0.0716765836402445,0.0992778423326134,0.06045427676092334,0.11345381815375438
small,high,2758091.5576085006,115.63493853333713,0.39624419614542417,0.2922822053459827,0.440632748641003,0.36581436523202604,0.5915856381744968,0.4894191013722962,fixed_price,0.21697957296987433,0.9476466853578803,0.3863796733129552,0.4045014574637321,-0.03380971290145045,0.031385260518146156
medium,low,6663509.386940483,272.71539666554077,0.2739308377802107,0.20218655418505022,0.28054505406081354,0.5324667006889956,0.03364782598648666,0.6373947915108928,fixed_price,0.5814704971850235,0.6819031962353157,0.2287381363383606,0.2472389452383485,-0.09145566565282402,-0.03594847896862998
small,moderate,2195949.740709397,38.92686787178349,0.29153310989047565,0.2718972536520806,0.1173868271628683,,0.1505132259337158,0.8800853905440308,fixed_price,0.12949626515081344,0.8654078283283202,0.570752223360962,0.48912844418374135,-0.15,-0.17999999999999994
medium,moderate,3849147.398399491,146.0303870225718,0.3380063914807162,0.2545348511523734,0.16878377407115153,0.3079518415974936,0.8082187786912607,0.7354513636559471,fixed_price,0.07467095515066045,0.521557677820613,0.24081816153060492,0.21882083901434818,-0.04444794473507783,-0.03391661953662215
large,high,23206571.584545095,264.45836104348604,0.6116568218075842,0.4417972626209329,0.6489494094868191,0.6110040396033061,0.5008110412043305,0.8844268700003045,hybrid_other,0.4376656545233242,0.93899016468284,0.6694163308881651,0.15750665861866972,0.003028474820793332,0.08609448435178726
small,high,2690866.945175273,157.75972551965737,0.2134644940618646,0.16880702730801705,0.6081835781401104,0.653244774732429,0.39571390729645917,0.4594996682159023,fixed_price,,0.7459406104435753,0.09810649596058474,0.441238748534415,0.010519764198507009,-0.03449478357725969
medium,moderate,9913175.394609077,307.52549635357985,0.2767835673000982,0.40397910790738073,0.10054616720268122,0.6727541177366843,0.20444573202229696,0.21744716336178682,cost_reimbursable,0.28298645262020833,0.491191275687952,0.40685067139982534,0.18221964808423707,0.15490153682775556,0.17159348457867232
